Item_Weight,Item_Visibility,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Years,Supermarket Type1,Supermarket Type2,Supermarket Type3,Regular,Food,Non-Consumable,OUT013,OUT017,OUT018,OUT019,OUT027,OUT035,OUT045,OUT046,OUT049,Item_Outlet_Sales
12.792854228644991,0.096046304,178.7028,2,3,28,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,4604.6728
7.285,0.049922304,156.9288,3,3,26,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1571.2879999999998
11.1,0.036083537,175.4712,2,1,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2988.1104
11.35,0.005539114,167.87900000000002,2,1,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,4074.696
12.3,0.036939673,113.1834,1,1,16,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3109.9518
11.6,0.037793818,99.3042,2,2,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2281.6966
12.3,0.106928681,173.7396,2,2,6,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3663.2316
18.85,0.138585859,252.4724,2,2,11,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3271.7412
9.8,0.06407717,116.7492,2,3,4,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1621.8888
7.445,0.037708542000000005,74.7354,2,2,11,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1128.531
11.1,0.036020711000000004,177.2712,1,2,9,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2109.2544
21.0,0.049295686,194.4478,1,2,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,968.7389999999999
20.2,0.06449461,259.2646,2,2,11,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3091.9752
18.2,0.026117345,239.2196,2,2,11,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3133.2548
11.8,0.025904648,102.4674,3,3,26,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2037.348
20.6,0.080235512,188.9556,2,3,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,563.2668
9.8,0.013830218,45.306000000000004,3,3,26,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1304.968
18.6,0.076855628,161.0236,1,1,16,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,483.3708
13.0,0.041824524,256.7014,1,1,16,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2805.0154
20.7,0.12152072,118.0466,1,1,16,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1060.6194
9.8,0.073289899,120.8098,2,2,6,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1325.6078
9.5,0.022054552999999998,195.4452,1,2,9,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,4502.1396
21.1,0.029054046,144.6786,2,1,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2889.572
12.792854228644991,0.006665666999999999,164.1184,2,3,28,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3797.7232
8.975,0.009057131999999999,104.09899999999999,1,2,9,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2476.776
4.92,0.04595503099999999,199.1084,1,1,16,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2182.4924
17.5,0.007551606999999999,145.8102,2,1,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1895.5326
12.792854228644991,0.023835164,103.3964,2,3,28,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3050.6956
9.695,0.047503317999999996,244.6144,2,1,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3185.1872
12.792854228644991,0.160665697,227.5352,1,1,28,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,916.1408
7.725,0.048661040999999995,123.7414,2,3,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,121.8414
12.792854228644991,0.208987123,106.0596,1,1,28,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,215.7192
9.6,0.006692529,164.9184,3,3,26,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2972.1312
9.1,0.136695145,173.4054,2,3,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,875.5269999999999
17.0,0.140311123,265.6884,2,2,6,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2649.884
14.0,0.031330907000000005,52.364,2,2,11,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,745.696
12.1,0.061521569000000005,55.8614,2,2,6,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1436.7964
19.85,0.176991029,221.5772,2,2,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3558.0352
17.2,0.0120098,163.1184,1,2,9,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2807.0128
8.71,0.072141818,183.3924,1,2,9,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2776.386
6.89,0.136984147,192.68200000000002,2,3,4,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,2703.1479999999997
18.75,0.057850699000000005,97.9042,2,2,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1686.4714
12.792854228644991,0.052964982,57.793,2,3,28,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1754.3829999999998
14.5,0.057850699000000005,154.4682,3,3,26,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1524.682
12.792854228644991,0.155316936,64.15100000000001,1,1,28,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,316.255
12.792854228644991,0.048738407000000004,152.8682,2,3,28,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,5031.4506
20.75,0.057850699000000005,149.4734,3,3,26,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2969.468
17.6,0.010031539,161.5552,3,3,26,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1787.0072
16.85,0.036383293,91.0488,1,2,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1086.5856
20.6,0.057850699000000005,178.1344,1,2,9,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,3568.688
5.175,0.03736783,86.9224,3,3,26,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,255.6672
17.85,0.087604647,196.9794,2,1,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1560.6352
8.93,0.028461452999999998,152.234,2,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5053.4220000000005
12.792854228644991,0.034244601,97.2726,2,3,28,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1957.4520000000002
7.655,0.031938827999999995,114.1492,1,2,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1158.492
18.35,0.014024028000000001,224.5746,1,1,16,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2692.4952
12.792854228644991,0.014232071,100.9332,2,3,28,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1743.0644
14.0,0.023730384,104.3332,1,2,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1435.4648
11.6,0.038578846,56.1272,2,1,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,671.1264
15.85,0.10803618699999999,57.3904,2,3,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,703.0848
10.5,0.013572808,143.2154,2,2,6,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1559.9694
16.7,0.06082402,98.7384,3,3,26,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1773.6912
17.6,0.074345142,230.90099999999998,3,3,26,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4364.319
18.25,0.075501241,123.1046,2,3,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,249.0092
21.1,0.16216286,62.2168,2,3,4,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,383.5008
9.1,0.081652352,177.0054,1,2,9,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2101.2648
15.25,0.061434045,130.9968,2,3,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2348.9424
14.35,0.017073332,109.5228,2,2,11,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1657.842
12.792854228644991,0.11880685699999999,248.8434,2,3,28,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,6705.2718
5.885,0.092694107,53.6982,3,3,26,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1525.3478
16.1,0.065183228,148.076,1,1,16,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1464.76
12.792854228644991,0.005561538,224.0062,2,3,28,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,3837.0054
19.7,0.024635077000000002,84.1592,3,3,26,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1073.2696
11.5,0.126313413,100.6358,2,2,6,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,2010.7160000000001
16.5,0.066383907,180.4292,2,2,11,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2189.1504
15.15,0.066279832,147.876,2,1,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,4540.755999999999
12.15,0.042681522,184.295,1,1,16,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2014.045
15.7,0.057850699000000005,112.4544,3,3,26,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1230.3984
11.6,0.038736837999999996,55.8272,2,2,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1454.1072
12.85,0.098910759,37.6164,3,3,26,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,308.9312
15.0,0.049178998,65.6168,2,2,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,639.168
11.0,0.057011062,241.9512,3,3,26,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2908.2144
5.88,0.003589104,155.5998,3,3,26,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1691.7978
7.825,0.057850699000000005,253.4698,2,2,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6849.0846
12.792854228644991,0.043690499,60.2194,2,3,28,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1733.7432
10.695,0.10154201,173.7712,2,3,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,175.7712
12.792854228644991,0.025164132000000002,152.6024,2,3,28,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,6072.096
13.6,0.119077255,231.23,3,3,26,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2330.3
8.06,0.021497594,230.3326,2,2,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1386.1956
12.792854228644991,0.025702129,262.6226,2,3,28,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,7136.7102
7.105,0.075000682,61.0562,2,3,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,296.281
18.6,0.11841968300000001,58.3588,2,2,11,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1545.9876
9.5,0.035151215,171.8448,1,1,16,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2556.672
16.85,0.04441405599999999,182.4266,1,1,16,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2028.6926
17.85,0.052471995,123.7072,2,2,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2450.144
13.1,0.020853376,117.4782,3,3,26,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1906.8512
11.3,0.047791877999999996,180.766,2,1,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5033.448
13.3,0.02136022,120.4124,2,3,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1777.6860000000001
15.2,0.103988736,177.0054,2,2,11,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3677.2134
20.7,0.114581955,94.3436,2,3,4,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,945.436
7.405,0.02556185,89.7146,2,3,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,182.4292
6.15,0.046459438,100.5384,2,3,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1675.1528
11.35,0.023322477999999997,182.5608,1,1,16,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,3307.6944
19.85,0.175962247,223.0772,1,2,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1779.0176
12.792854228644991,0.255929096,103.3648,1,1,28,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,311.5944
8.18,0.08233301900000001,58.1588,3,3,26,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,343.5528
12.15,0.021757269,165.0184,2,1,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3302.368
6.03,0.0226994,176.4028,1,2,9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4250.4672
15.85,0.110653377,36.9506,2,2,6,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,759.012
18.6,0.06577152900000001,245.7802,2,3,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,245.6802
12.0,0.057850699000000005,262.3278,2,2,6,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1561.9668
17.1,0.057850699000000005,114.686,2,3,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1358.2320000000002
10.5,0.024991056,217.9508,1,1,16,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2821.6604
17.5,0.013658248000000001,256.3304,2,1,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6199.9296
16.1,0.034278413,255.2356,3,3,26,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6867.0612
20.1,0.057850699000000005,61.3536,2,3,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,183.7608
12.792854228644991,0.18530651399999998,125.6046,1,1,28,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,622.523
7.55,0.051794957999999995,122.6072,2,3,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,122.5072
19.25,0.027058066000000002,194.81099999999998,3,3,26,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2749.7540000000004
19.6,0.041740902,49.2376,2,3,4,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,958.752
14.85,0.035400659,161.9578,2,3,4,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1444.1202
14.65,0.099535996,52.2666,2,3,4,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,615.1992
9.3,0.17533647100000002,107.0964,2,2,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1472.7496
12.792854228644991,0.143319995,237.5222,2,3,28,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,7170.666
14.5,0.01950565,163.921,2,1,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2446.815
8.365,0.071846495,37.9506,1,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,569.259
12.85,0.057850699000000005,252.3382,1,1,16,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,4794.4258
13.5,0.017887238,79.49600000000001,2,1,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1438.128
7.365,0.159967845,94.712,1,1,16,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1304.968
21.1,0.020718655,130.4994,1,1,16,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2184.4898
12.792854228644991,0.096592065,117.4492,2,3,28,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1621.8888
9.5,0.074460855,253.6724,2,1,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5033.448
12.85,0.030789913999999998,254.90400000000002,2,2,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3036.048
14.0,0.030216782999999997,216.6192,2,3,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3020.0688
18.35,0.094279004,86.3882,1,2,9,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1545.9876
12.792854228644991,0.04022593,210.9928,1,1,28,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,210.3928
7.155,0.16852746300000002,33.6874,2,2,11,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1023.3346
5.82,0.077304459,257.633,1,2,9,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,4613.994000000001
17.75,0.057850699000000005,108.6912,2,3,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1201.1032
18.0,0.142570104,88.2514,3,3,26,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1505.3738
7.06,0.043968652000000004,57.6904,2,1,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,585.904
15.6,0.045076878,241.3854,2,2,11,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2900.2248
12.792854228644991,0.030347403999999998,192.5162,2,3,28,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3078.6592
12.3,0.052492122,191.053,1,2,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3415.554
15.0,0.077999504,238.0248,1,2,9,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1896.1984
18.2,0.012597384,141.218,3,3,26,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2936.178
20.5,0.023179181,154.034,2,1,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2450.144
8.27,0.128126825,183.6924,2,1,14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1295.6468
12.792854228644991,0.097410707,52.7324,2,3,28,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2492.7552
8.93,0.028417272,154.534,1,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2603.278
6.215,0.049902382,225.8062,2,2,6,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3159.8868
20.25,0.014823358,190.7162,2,2,11,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1154.4972
7.895,0.061424738,57.7588,2,3,4,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1145.1760000000002
19.35,0.049594299,77.0644,3,3,26,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2278.3676
9.695,0.113939434,160.2604,1,1,16,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1901.5248
12.792854228644991,0.027532257999999997,185.0608,1,1,28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,551.2824
8.21,0.045016894,87.6198,2,2,11,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1133.8574
7.3,0.086307051,146.8076,2,2,11,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1330.2684
20.0,0.10408337599999999,107.4622,1,1,16,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,3705.177
7.865,0.061154604,165.3526,2,1,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1151.1682
12.792854228644991,0.184035253,42.2138,1,1,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,40.6138
20.35,0.024815023999999998,234.0958,2,3,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,467.3916
16.0,0.10691805199999999,183.5634,2,1,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,4725.8484
18.0,0.057850699000000005,158.0604,2,1,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3327.6684
18.7,0.10510455199999999,121.7072,2,3,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1347.5792
12.792854228644991,0.08793675199999999,115.9466,2,3,28,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,4124.630999999999
10.6,0.056795923,232.8642,1,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3485.4629999999997
5.655,0.176070535,144.0102,2,2,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1749.7224
12.792854228644991,0.19244045,43.9428,1,1,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,131.8284
10.195,0.051871718,35.3558,2,3,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,237.6906
8.06,0.035780177,230.2326,2,3,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,693.0978
16.35,0.104463896,227.1062,2,3,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,225.7062
6.46,0.049162885,146.9102,1,1,16,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1895.5326
13.5,0.072655379,157.792,1,2,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3994.8
16.2,0.050442528,190.8162,2,2,11,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2693.8268
19.1,0.177992139,173.1422,2,3,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2931.5174
12.792854228644991,0.057850699000000005,188.1872,2,3,28,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3214.4824
5.48,0.015131684,83.025,2,1,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1414.825
6.055,0.031151714,158.7578,2,1,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2085.9514
9.6,0.024456797000000002,186.6214,3,3,26,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3203.1638
6.135,0.192540665,160.2236,2,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322.2472
8.43,0.01732573,197.9768,1,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1182.4608
8.27,0.127821472,185.9924,3,3,26,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,555.2772
10.195,0.012477512,197.111,2,1,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,785.6439999999999
14.0,0.028980533,129.531,2,3,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2077.2960000000003
8.01,0.070356805,36.8532,2,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,755.0172
16.25,0.057396092,125.8046,1,1,16,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,747.0276
13.35,0.048017962000000004,219.6166,1,2,9,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3483.4656
12.792854228644991,0.071806046,186.5924,2,3,28,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,5182.5872
17.75,0.05507343,145.1444,1,1,16,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1886.8772
13.5,0.057850699000000005,88.054,3,3,26,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1211.756
11.8,0.057850699000000005,102.4674,2,3,15,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,203.7348
5.78,0.014577695,147.2102,2,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1895.5326
9.0,0.057850699000000005,55.2614,2,3,4,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,552.614
17.75,0.156831826,241.0538,1,1,16,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1201.769
8.395,0.057850699000000005,98.7042,3,3,26,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,892.8378
12.792854228644991,0.057512481,62.5536,2,3,28,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1592.5936
12.85,0.057850699000000005,253.00400000000002,2,3,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3795.06
8.5,0.09803690300000001,51.5324,2,1,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,882.8508
14.0,0.057850699000000005,216.9192,2,2,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6471.576
9.3,0.042377219,123.7388,2,2,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1609.9044
15.85,0.10759787900000001,58.7904,1,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,585.904
10.8,0.082549896,193.7504,1,1,16,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4602.0096
7.26,0.02414202,117.415,2,3,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,466.06
18.7,0.057771828,85.3566,2,3,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,591.8962
16.0,0.057292529,224.3404,2,3,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,4500.808
8.895,0.12461088599999999,113.1544,3,3,26,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4250.4672
11.1,0.010663188999999998,82.3908,2,2,11,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1342.2528
18.85,0.091237452,128.9336,2,3,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1278.336
7.905,0.064325351,230.2694,2,3,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3197.1716
14.7,0.020920179,143.8128,1,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3020.0688
12.6,0.041641933,121.1072,2,2,11,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,980.0576
16.0,0.173462841,157.6972,2,3,4,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,2960.1468
12.792854228644991,0.24749009,263.1884,1,1,28,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,529.9768
12.792854228644991,0.08742173800000001,154.463,2,3,28,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,2972.797
13.35,0.038744606,239.3564,2,2,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3098.6332
20.1,0.124910635,109.6228,2,3,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,110.5228
8.185,0.046673494,48.4692,2,3,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,591.2304
9.195,0.048134591,107.7622,2,1,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,529.311
19.1,0.038720852,210.8586,2,3,4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,6331.758000000001
12.85,0.12241394,42.9428,2,2,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,703.0848
11.15,0.032321607999999995,165.6526,2,2,11,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1315.6208
9.8,0.026139403999999998,216.785,2,2,11,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1947.465
10.195,0.057850699000000005,114.086,1,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1810.976
12.792854228644991,0.144338493,172.108,2,3,28,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,4327.7
12.0,0.034166609,181.2976,2,2,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5070.7328
12.792854228644991,0.27321283,240.9538,1,1,28,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,480.7076
16.7,0.03858813,144.6102,2,1,14,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3353.6346
17.1,0.032628111,148.7392,1,1,16,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1640.5312
12.792854228644991,0.133198355,91.083,1,1,28,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,89.883
16.7,0.038528228,143.9102,1,1,16,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1749.7224
19.35,0.016705436,120.8098,2,2,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3374.2744
19.2,0.058893460999999994,178.9318,2,3,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,180.4318
12.792854228644991,0.050256160999999994,150.9024,2,3,28,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,4857.6768
18.25,0.054234197000000005,142.0154,1,1,16,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2269.0464
16.75,0.12961476,86.1856,2,2,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1406.1696
17.1,0.054612768,150.2392,2,3,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,596.5568
